2025-09-12 00:21:37.142 | info     |            Test | Starting Test (test_tt_fabric.cpp:41)
 --- tt::tt_metal::jit_build(tt::tt_metal::JitBuildState const&, tt::tt_metal::JitBuildSettings const*)
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x44892a) [0x7f0b6b53e92a]
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x5b76a4) [0x7f0b6b6ad6a4]
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x5b7632) [0x7f0b6b6ad632]
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x390297) [0x7f0b6b486297]
 --- /lib/x86_64-linux-gnu/libc.so.6(+0x99ee8) [0x7f0b6a8e9ee8]
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x390212) [0x7f0b6b486212]
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x5b7421) [0x7f0b6b6ad421]
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x3941a5) [0x7f0b6b48a1a5]
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x392e0e) [0x7f0b6b488e0e]
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x392218) [0x7f0b6b488218]
 --- /lib/x86_64-linux-gnu/libstdc++.so.6(+0xdc253) [0x7f0b6ac5c253]
 --- /lib/x86_64-linux-gnu/libc.so.6(+0x94ac3) [0x7f0b6a8e4ac3]
 --- /lib/x86_64-linux-gnu/libc.so.6(+0x126850) [0x7f0b6a976850]
 (assert.hpp:111)
2025-09-12 00:21:40.477 | error    |    BuildKernels | erisc compile failure -- cmd: cd /home/nnyamagoudar/.cache/tt-metal-cache/0a24775ea0/4096/kernels/fabric_erisc_router/5529230603556071842/erisc/ && /localdev/nnyamagoudar/tt-metal/runtime/sfpi/compiler/bin/riscv32-tt-elf-g++ -O3 -std=c++17 -flto=auto -ffast-math -fno-exceptions -g -fno-use-cxa-atexit -Wall -Werror -Wno-unknown-pragmas -Wno-deprecated-declarations -Wno-error=multistatement-macros -Wno-error=parentheses -Wno-error=unused-but-set-variable -Wno-unused-variable -Wno-unused-function -mcpu=tt-wh -fno-delete-null-pointer-checks -I. -I.. -I/localdev/nnyamagoudar/tt-metal/ -I/localdev/nnyamagoudar/tt-metal/ttnn -I/localdev/nnyamagoudar/tt-metal/ttnn/cpp -I/localdev/nnyamagoudar/tt-metal/tt_metal -I/localdev/nnyamagoudar/tt-metal/tt_metal/include -I/localdev/nnyamagoudar/tt-metal/tt_metal/hw/inc -I/localdev/nnyamagoudar/tt-metal/tt_metal/hostdevcommon/api -I/localdev/nnyamagoudar/tt-metal/tt_metal/hw/inc/debug -I/localdev/nnyamagoudar/tt-metal/tt_metal/api/ -I/localdev/nnyamagoudar/tt-metal/tt_metal/api/tt-metalium/ -I/localdev/nnyamagoudar/tt-metal/tt_metal/hw/ckernels/wormhole_b0/metal/common -I/localdev/nnyamagoudar/tt-metal/tt_metal/hw/ckernels/wormhole_b0/metal/llk_io -I/localdev/nnyamagoudar/tt-metal/tt_metal/hw/inc/wormhole -I/localdev/nnyamagoudar/tt-metal/tt_metal/hw/inc/wormhole/wormhole_b0_defines -I/localdev/nnyamagoudar/tt-metal/tt_metal/hw/inc/wormhole/noc -I/localdev/nnyamagoudar/tt-metal/tt_metal/third_party/tt_llk/tt_llk_wormhole_b0/common/inc -I/localdev/nnyamagoudar/tt-metal/tt_metal/third_party/tt_llk/tt_llk_wormhole_b0/llk_lib -I/localdev/nnyamagoudar/tt-metal/tt_metal/hw/inc/ethernet -c -o erisck.o /localdev/nnyamagoudar/tt-metal/tt_metal/hw/firmware/src/tt-1xx/erisck.cc -DIS_NOT_POW2_NUM_DRAM_BANKS=1 -DIS_NOT_POW2_NUM_L1_BANKS=1 -DNUM_DRAM_BANKS=12 -DNUM_L1_BANKS=72 -DPCIE_NOC_X=0 -DPCIE_NOC_Y=3 -DTENSIX_FIRMWARE -DLOCAL_MEM_EN=0 -DDEBUG_PRINT_ENABLED -DPROCESSOR_INDEX=0 -DCOMPILE_FOR_ERISC -DERISC -DRISC_B0_HW -DCOOPERATIVE_ERISC -DARCH_WORMHOLE -DDISPATCH_MESSAGE_ADDR=4290183304 -DKERNEL_BUILD -DFABRIC_2D='' -DROUTING_MODE='322' -DNOC_INDEX='0' -DNOC_MODE='0' -DKERNEL_COMPILE_TIME_ARGS=0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,31,4293787649,5,2,5,1,10000,0,1,1,0,0,1,69632,4400,0,4,4,4,4,4,8,8,8,8,4,4,0,0,77440,0,0,0,78400,77440,96000,77584,113600,77728,131200,77872,148800,78016,166400,166400,201600,201600,78400,96000,113600,131200,148800,69712,69728,69744,0,69760,69808,69856,69936,70016,70096,70176,0,70256,32,71280,32,72304,32,73328,32,74352,32,75376,32,76400,32,1,1,1,1,1,1,1,1,1,0,0,0,32,1,3,16,0,0,32,4096,1,11,0,1,0,12648430,1,1,1,0,1,1,1,1,1,1,3,3,3,3,3,0,0,2,2,1,1,1,1,0,0,3,281083886,0,0,549519342,817954798,0,4,16,65535  (build.cpp:55)
2025-09-12 00:21:40.478 | critical |          Always | erisc build failed. Log: In file included from ../kernel_includes.hpp:1,
                 from /localdev/nnyamagoudar/tt-metal/tt_metal/hw/firmware/src/tt-1xx/erisck.cc:21:
/localdev/nnyamagoudar/tt-metal/tt_metal/fabric/impl/kernels/edm_fabric/fabric_erisc_router.cpp: In function 'void receiver_forward_packet(tt::tt_fabric::MeshPacketHeader*, tt::tt_fabric::LowLatencyMeshRoutingFields, std::array<tt::tt_fabric::RouterElasticChannelWriterAdapter<DOWNSTREAM_SENDER_NUM_BUFFERS_VC1>, 4>&, tt::tt_fabric::EdmToEdmSender<DOWNSTREAM_SENDER_NUM_BUFFERS_VC1>&, uint8_t, std::array<unsigned char, 16>&)':
/localdev/nnyamagoudar/tt-metal/tt_metal/fabric/impl/kernels/edm_fabric/fabric_erisc_router.cpp:834:25: error: 'my_noc_x' was not declared in this scope
  834 |            " noc x " << my_noc_x[0] << " noc y " << my_noc_y[0] << ENDL();
      |                         ^~~~~~~~
/localdev/nnyamagoudar/tt-metal/tt_metal/fabric/impl/kernels/edm_fabric/fabric_erisc_router.cpp:834:53: error: 'my_noc_y' was not declared in this scope
  834 |            " noc x " << my_noc_x[0] << " noc y " << my_noc_y[0] << ENDL();
      |                                                     ^~~~~~~~
 (assert.hpp:111)
2025-09-12 00:21:40.479 | critical |          Always | Failed to generate binaries for fabric_erisc_router TT_THROW @ /localdev/nnyamagoudar/tt-metal/tt_metal/jit_build/build.cpp:59: tt::exception
info:
erisc build failed. Log: In file included from ../kernel_includes.hpp:1,
                 from /localdev/nnyamagoudar/tt-metal/tt_metal/hw/firmware/src/tt-1xx/erisck.cc:21:
/localdev/nnyamagoudar/tt-metal/tt_metal/fabric/impl/kernels/edm_fabric/fabric_erisc_router.cpp: In function 'void receiver_forward_packet(tt::tt_fabric::MeshPacketHeader*, tt::tt_fabric::LowLatencyMeshRoutingFields, std::array<tt::tt_fabric::RouterElasticChannelWriterAdapter<DOWNSTREAM_SENDER_NUM_BUFFERS_VC1>, 4>&, tt::tt_fabric::EdmToEdmSender<DOWNSTREAM_SENDER_NUM_BUFFERS_VC1>&, uint8_t, std::array<unsigned char, 16>&)':
/localdev/nnyamagoudar/tt-metal/tt_metal/fabric/impl/kernels/edm_fabric/fabric_erisc_router.cpp:834:25: error: 'my_noc_x' was not declared in this scope
  834 |            " noc x " << my_noc_x[0] << " noc y " << my_noc_y[0] << ENDL();
      |                         ^~~~~~~~
/localdev/nnyamagoudar/tt-metal/tt_metal/fabric/impl/kernels/edm_fabric/fabric_erisc_router.cpp:834:53: error: 'my_noc_y' was not declared in this scope
  834 |            " noc x " << my_noc_x[0] << " noc y " << my_noc_y[0] << ENDL();
      |                                                     ^~~~~~~~

backtrace:
 --- ./build/test/tt_metal/perf_microbenchmark/routing/test_tt_fabric(+0xbcd39) [0x55bcdc0e0d39]
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x5b22ff) [0x7f0b6b6a82ff]
 --- tt::tt_metal::JitBuildState::compile_one(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, tt::tt_metal::JitBuildSettings const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x5b76a4) [0x7f0b6b6ad6a4]
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x5b7632) [0x7f0b6b6ad632]
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x390297) [0x7f0b6b486297]
 --- /lib/x86_64-linux-gnu/libc.so.6(+0x99ee8) [0x7f0b6a8e9ee8]
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x390212) [0x7f0b6b486212]
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x5b7421) [0x7f0b6b6ad421]
 --- auto tt::tt_metal::detail::async<std::function<void ()> const&>(std::function<void ()> const&)
 --- tt::tt_metal::launch_build_step(std::function<void ()> const&, std::vector<std::shared_future<void>, std::allocator<std::shared_future<void> > >&)
 --- tt::tt_metal::JitBuildState::compile(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, tt::tt_metal::JitBuildSettings const*) const
 --- tt::tt_metal::JitBuildState::build(tt::tt_metal::JitBuildSettings const*) const
 --- tt::tt_metal::jit_build(tt::tt_metal::JitBuildState const&, tt::tt_metal::JitBuildSettings const*)
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x44892a) [0x7f0b6b53e92a]
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x5b76a4) [0x7f0b6b6ad6a4]
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x5b7632) [0x7f0b6b6ad632]
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x390297) [0x7f0b6b486297]
 --- /lib/x86_64-linux-gnu/libc.so.6(+0x99ee8) [0x7f0b6a8e9ee8]
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x390212) [0x7f0b6b486212]
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x5b7421) [0x7f0b6b6ad421]
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x3941a5) [0x7f0b6b48a1a5]
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x392e0e) [0x7f0b6b488e0e]
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x392218) [0x7f0b6b488218]
 --- /lib/x86_64-linux-gnu/libstdc++.so.6(+0xdc253) [0x7f0b6ac5c253]
 --- /lib/x86_64-linux-gnu/libc.so.6(+0x94ac3) [0x7f0b6a8e4ac3]
 --- /lib/x86_64-linux-gnu/libc.so.6(+0x126850) [0x7f0b6a976850]
 (assert.hpp:111)
2025-09-12 00:21:40.480 | error    |    BuildKernels | erisc compile failure -- cmd: cd /home/nnyamagoudar/.cache/tt-metal-cache/0a24775ea0/4096/kernels/fabric_erisc_router/9176797426972850418/erisc/ && /localdev/nnyamagoudar/tt-metal/runtime/sfpi/compiler/bin/riscv32-tt-elf-g++ -O3 -std=c++17 -flto=auto -ffast-math -fno-exceptions -g -fno-use-cxa-atexit -Wall -Werror -Wno-unknown-pragmas -Wno-deprecated-declarations -Wno-error=multistatement-macros -Wno-error=parentheses -Wno-error=unused-but-set-variable -Wno-unused-variable -Wno-unused-function -mcpu=tt-wh -fno-delete-null-pointer-checks -I. -I.. -I/localdev/nnyamagoudar/tt-metal/ -I/localdev/nnyamagoudar/tt-metal/ttnn -I/localdev/nnyamagoudar/tt-metal/ttnn/cpp -I/localdev/nnyamagoudar/tt-metal/tt_metal -I/localdev/nnyamagoudar/tt-metal/tt_metal/include -I/localdev/nnyamagoudar/tt-metal/tt_metal/hw/inc -I/localdev/nnyamagoudar/tt-metal/tt_metal/hostdevcommon/api -I/localdev/nnyamagoudar/tt-metal/tt_metal/hw/inc/debug -I/localdev/nnyamagoudar/tt-metal/tt_metal/api/ -I/localdev/nnyamagoudar/tt-metal/tt_metal/api/tt-metalium/ -I/localdev/nnyamagoudar/tt-metal/tt_metal/hw/ckernels/wormhole_b0/metal/common -I/localdev/nnyamagoudar/tt-metal/tt_metal/hw/ckernels/wormhole_b0/metal/llk_io -I/localdev/nnyamagoudar/tt-metal/tt_metal/hw/inc/wormhole -I/localdev/nnyamagoudar/tt-metal/tt_metal/hw/inc/wormhole/wormhole_b0_defines -I/localdev/nnyamagoudar/tt-metal/tt_metal/hw/inc/wormhole/noc -I/localdev/nnyamagoudar/tt-metal/tt_metal/third_party/tt_llk/tt_llk_wormhole_b0/common/inc -I/localdev/nnyamagoudar/tt-metal/tt_metal/third_party/tt_llk/tt_llk_wormhole_b0/llk_lib -I/localdev/nnyamagoudar/tt-metal/tt_metal/hw/inc/ethernet -c -o erisck.o /localdev/nnyamagoudar/tt-metal/tt_metal/hw/firmware/src/tt-1xx/erisck.cc -DIS_NOT_POW2_NUM_DRAM_BANKS=1 -DIS_NOT_POW2_NUM_L1_BANKS=1 -DNUM_DRAM_BANKS=12 -DNUM_L1_BANKS=72 -DPCIE_NOC_X=0 -DPCIE_NOC_Y=3 -DTENSIX_FIRMWARE -DLOCAL_MEM_EN=0 -DDEBUG_PRINT_ENABLED -DPROCESSOR_INDEX=0 -DCOMPILE_FOR_ERISC -DERISC -DRISC_B0_HW -DCOOPERATIVE_ERISC -DARCH_WORMHOLE -DDISPATCH_MESSAGE_ADDR=4290183304 -DKERNEL_BUILD -DFABRIC_2D='' -DROUTING_MODE='322' -DNOC_INDEX='0' -DNOC_MODE='0' -DKERNEL_COMPILE_TIME_ARGS=0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,31,4293787649,5,2,5,1,10000,0,1,1,0,0,1,69632,4400,0,4,4,4,4,4,8,8,8,8,4,4,0,0,77440,0,0,0,78400,77440,96000,77584,113600,77728,131200,77872,148800,78016,166400,166400,201600,201600,78400,96000,113600,131200,148800,69712,69728,69744,0,69760,69808,69856,69936,70016,70096,70176,0,70256,32,71280,32,72304,32,73328,32,74352,32,75376,32,76400,32,1,1,1,1,1,1,1,1,1,0,0,0,32,1,0,16,0,0,32,4096,1,14,0,1,0,12648430,0,1,1,1,1,1,1,1,1,1,3,3,3,3,3,0,0,2,2,1,1,1,1,0,0,2,281083886,0,0,549519342,817954798,0,8,16,65535  (build.cpp:55)
2025-09-12 00:21:40.481 | critical |          Always | erisc build failed. Log: In file included from ../kernel_includes.hpp:1,
                 from /localdev/nnyamagoudar/tt-metal/tt_metal/hw/firmware/src/tt-1xx/erisck.cc:21:
/localdev/nnyamagoudar/tt-metal/tt_metal/fabric/impl/kernels/edm_fabric/fabric_erisc_router.cpp: In function 'void receiver_forward_packet(tt::tt_fabric::MeshPacketHeader*, tt::tt_fabric::LowLatencyMeshRoutingFields, std::array<tt::tt_fabric::RouterElasticChannelWriterAdapter<DOWNSTREAM_SENDER_NUM_BUFFERS_VC1>, 4>&, tt::tt_fabric::EdmToEdmSender<DOWNSTREAM_SENDER_NUM_BUFFERS_VC1>&, uint8_t, std::array<unsigned char, 16>&)':
/localdev/nnyamagoudar/tt-metal/tt_metal/fabric/impl/kernels/edm_fabric/fabric_erisc_router.cpp:834:25: error: 'my_noc_x' was not declared in this scope
  834 |            " noc x " << my_noc_x[0] << " noc y " << my_noc_y[0] << ENDL();
      |                         ^~~~~~~~
/localdev/nnyamagoudar/tt-metal/tt_metal/fabric/impl/kernels/edm_fabric/fabric_erisc_router.cpp:834:53: error: 'my_noc_y' was not declared in this scope
  834 |            " noc x " << my_noc_x[0] << " noc y " << my_noc_y[0] << ENDL();
      |                                                     ^~~~~~~~
 (assert.hpp:111)
2025-09-12 00:21:40.482 | critical |          Always | Failed to generate binaries for fabric_erisc_router TT_THROW @ /localdev/nnyamagoudar/tt-metal/tt_metal/jit_build/build.cpp:59: tt::exception
info:
erisc build failed. Log: In file included from ../kernel_includes.hpp:1,
                 from /localdev/nnyamagoudar/tt-metal/tt_metal/hw/firmware/src/tt-1xx/erisck.cc:21:
/localdev/nnyamagoudar/tt-metal/tt_metal/fabric/impl/kernels/edm_fabric/fabric_erisc_router.cpp: In function 'void receiver_forward_packet(tt::tt_fabric::MeshPacketHeader*, tt::tt_fabric::LowLatencyMeshRoutingFields, std::array<tt::tt_fabric::RouterElasticChannelWriterAdapter<DOWNSTREAM_SENDER_NUM_BUFFERS_VC1>, 4>&, tt::tt_fabric::EdmToEdmSender<DOWNSTREAM_SENDER_NUM_BUFFERS_VC1>&, uint8_t, std::array<unsigned char, 16>&)':
/localdev/nnyamagoudar/tt-metal/tt_metal/fabric/impl/kernels/edm_fabric/fabric_erisc_router.cpp:834:25: error: 'my_noc_x' was not declared in this scope
  834 |            " noc x " << my_noc_x[0] << " noc y " << my_noc_y[0] << ENDL();
      |                         ^~~~~~~~
/localdev/nnyamagoudar/tt-metal/tt_metal/fabric/impl/kernels/edm_fabric/fabric_erisc_router.cpp:834:53: error: 'my_noc_y' was not declared in this scope
  834 |            " noc x " << my_noc_x[0] << " noc y " << my_noc_y[0] << ENDL();
      |                                                     ^~~~~~~~

backtrace:
 --- ./build/test/tt_metal/perf_microbenchmark/routing/test_tt_fabric(+0xbcd39) [0x55bcdc0e0d39]
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x5b22ff) [0x7f0b6b6a82ff]
 --- tt::tt_metal::JitBuildState::compile_one(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, tt::tt_metal::JitBuildSettings const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x5b76a4) [0x7f0b6b6ad6a4]
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x5b7632) [0x7f0b6b6ad632]
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x390297) [0x7f0b6b486297]
 --- /lib/x86_64-linux-gnu/libc.so.6(+0x99ee8) [0x7f0b6a8e9ee8]
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x390212) [0x7f0b6b486212]
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x5b7421) [0x7f0b6b6ad421]
 --- auto tt::tt_metal::detail::async<std::function<void ()> const&>(std::function<void ()> const&)
 --- tt::tt_metal::launch_build_step(std::function<void ()> const&, std::vector<std::shared_future<void>, std::allocator<std::shared_future<void> > >&)
 --- tt::tt_metal::JitBuildState::compile(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, tt::tt_metal::JitBuildSettings const*) const
 --- tt::tt_metal::JitBuildState::build(tt::tt_metal::JitBuildSettings const*) const
 --- tt::tt_metal::jit_build(tt::tt_metal::JitBuildState const&, tt::tt_metal::JitBuildSettings const*)
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x44892a) [0x7f0b6b53e92a]
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x5b76a4) [0x7f0b6b6ad6a4]
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x5b7632) [0x7f0b6b6ad632]
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x390297) [0x7f0b6b486297]
 --- /lib/x86_64-linux-gnu/libc.so.6(+0x99ee8) [0x7f0b6a8e9ee8]
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x390212) [0x7f0b6b486212]
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x5b7421) [0x7f0b6b6ad421]
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x3941a5) [0x7f0b6b48a1a5]
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x392e0e) [0x7f0b6b488e0e]
 --- /localdev/nnyamagoudar/tt-metal/build_Release/tt_metal/libtt_metal.so(+0x392218) [0x7f0b6b488218]
 --- /lib/x86_64-linux-gnu/libstdc++.so.6(+0xdc253) [0x7f0b6ac5c253]
 --- /lib/x86_64-linux-gnu/libc.so.6(+0x94ac3) [0x7f0b6a8e4ac3]
 --- /lib/x86_64-linux-gnu/libc.so.6(+0x126850) [0x7f0b6a976850]
 (assert.hpp:111)
2025-09-12 00:21:40.485 | error    |    BuildKernels | erisc compile failure -- cmd: cd /home/nnyamagoudar/.cache/tt-metal-cache/0a24775ea0/4096/kernels/fabric_erisc_router/18162266041473799770/erisc/ && /localdev/nnyamagoudar/tt-metal/runtime/sfpi/compiler/bin/riscv32-tt-elf-g++ -O3 -std=c++17 -flto=auto -ffast-math -fno-exceptions -g -fno-use-cxa-atexit -Wall -Werror -Wno-unknown-pragmas -Wno-deprecated-declarations -Wno-error=multistatement-macros -Wno-error=parentheses -Wno-error=unused-but-set-variable -Wno-unused-variable -Wno-unused-function -mcpu=tt-wh -fno-delete-null-pointer-checks -I. -I.. -I/localdev/nnyamagoudar/tt-metal/ -I/localdev/nnyamagoudar/tt-metal/ttnn -I/localdev/nnyamagoudar/tt-metal/ttnn/cpp -I/localdev/nnyamagoudar/tt-metal/tt_metal -I/localdev/nnyamagoudar/tt-metal/tt_metal/include -I/localdev/nnyamagoudar/tt-metal/tt_metal/hw/inc -I/localdev/nnyamagoudar/tt-metal/tt_metal/hostdevcommon/api -I/localdev/nnyamagoudar/tt-metal/tt_metal/hw/inc/debug -I/localdev/nnyamagoudar/tt-metal/tt_metal/api/ -I/localdev/nnyamagoudar/tt-metal/tt_metal/api/tt-metalium/ -I/localdev/nnyamagoudar/tt-metal/tt_metal/hw/ckernels/wormhole_b0/metal/common -I/localdev/nnyamagoudar/tt-metal/tt_metal/hw/ckernels/wormhole_b0/metal/llk_io -I/localdev/nnyamagoudar/tt-metal/tt_metal/hw/inc/wormhole -I/localdev/nnyamagoudar/tt-metal/tt_metal/hw/inc/wormhole/wormhole_b0_defines -I/localdev/nnyamagoudar/tt-metal/tt_metal/hw/inc/wormhole/noc -I/localdev/nnyamagoudar/tt-metal/tt_metal/third_party/tt_llk/tt_llk_wormhole_b0/common/inc -I/localdev/nnyamagoudar/tt-metal/tt_metal/third_party/tt_llk/tt_llk_wormhole_b0/llk_lib -I/localdev/nnyamagoudar/tt-metal/tt_metal/hw/inc/ethernet -c -o erisck.o /localdev/nnyamagoudar/tt-metal/tt_metal/hw/firmware/src/tt-1xx/erisck.cc -DIS_NOT_POW2_NUM_DRAM_BANKS=1 -DIS_NOT_POW2_NUM_L1_BANKS=1 -DNUM_DRAM_BANKS=12 -DNUM_L1_BANKS=72 -DPCIE_NOC_X=0 -DPCIE_NOC_Y=3 -DTENSIX_FIRMWARE -DLOCAL_MEM_EN=0 -DDEBUG_PRINT_ENABLED -DPROCESSOR_INDEX=0 -DCOMPILE_FOR_ERISC -DERISC -DRISC_B0_HW -DCOOPERATIVE_ERISC -DARCH_WORMHOLE -DDISPATCH_MESSAGE_ADDR=4290183304 -DKERNEL_BUILD -DFABRIC_2D='' -DROUTING_MODE='322' -DNOC_INDEX='0' -DNOC_MODE='0' -DKERNEL_COMPILE_TIME_ARGS=0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,31,4293787649,5,2,5,1,10000,0,1,1,0,0,0,69632,4400,0,4,4,4,4,4,8,8,8,8,4,4,0,0,77440,0,0,0,78400,77440,96000,77584,113600,77728,131200,77872,148800,78016,166400,166400,201600,201600,78400,96000,113600,131200,148800,69712,69728,69744,0,69760,69808,69856,69936,70016,70096,70176,0,70256,32,71280,32,72304,32,73328,32,74352,32,75376,32,76400,32,1,1,1,1,1,1,1,1,1,0,0,0,32,1,2,16,0,0,32,4096,1,5,0,1,0,12648430,1,1,0,1,1,0,0,0,0,0,3,3,3,3,3,1,1,2,2,1,1,1,1,0,0,2,281083886,0,0,549519342,817954798,0,4,16,65535  (build.cpp:55)
2025-09-12 00:21:40.485 | critical |          Always | erisc build failed. Log: In file included from ../kernel_includes.hpp:1,
                 from /localdev/nnyamagoudar/tt-metal/tt_metal/hw/firmware/src/tt-1xx/erisck.cc:21:
/localdev/nnyamagoudar/tt-metal/tt_metal/fabric/impl/kernels/edm_fabric/fabric_erisc_router.cpp: In function 'void receiver_forward_packet(tt::tt_fabric::MeshPacketHeader*, tt::tt_fabric::LowLatencyMeshRoutingFields, std::array<tt::tt_fabric::RouterElasticChannelWriterAdapter<DOWNSTREAM_SENDER_NUM_BUFFERS_VC1>, 4>&, tt::tt_fabric::EdmToEdmSender<DOWNSTREAM_SENDER_NUM_BUFFERS_VC1>&, uint8_t, std::array<unsigned char, 16>&)':
/localdev/nnyamagoudar/tt-metal/tt_metal/fabric/impl/kernels/edm_fabric/fabric_erisc_router.cpp:834:25: error: 'my_noc_x' was not declared in this scope
  834 |            " noc x " << my_noc_x[0] << " noc y " << my_noc_y[0] << ENDL();
      |                         ^~~~~~~~
/localdev/nnyamagoudar/tt-metal/tt_metal/fabric/impl/kernels/edm_fabric/fabric_erisc_router.cpp:834:53: error: 'my_noc_y' was not declared in this scope
  834 |            " noc x " << my_noc_x[0] << " noc y " << my_noc_y[0] << ENDL();
      |                                                     ^~~~~~~~
 (assert.hpp:111)
2025-09-12 00:21:40.487 | critical |          Always | Failed to generate binaries for fabric_erisc_router TT_THROW @ /localdev/nnyamagoudar/tt-metal/tt_metal/jit_build/build.cpp:59: tt::exception
info:
erisc build failed. Log: In file included from ../kernel_includes.hpp:1,
                 from /localdev/nnyamagoudar/tt-metal/tt_metal/hw/firmware/src/tt-1xx/erisck.cc:21:
/localdev/nnyamagoudar/tt-metal/tt_metal/fabric/impl/kernels/edm_fabric/fabric_erisc_router.cpp: In function 'void receiver_forward_packet(tt::tt_fabric::MeshPacketHeader*, tt::tt_fabric::LowLatencyMeshRoutingFields, std::array<tt::tt_fabric::RouterElasticChannelWriterAdapter<DOWNSTREAM_SENDER_NUM_BUFFERS_VC1>, 4>&, tt::tt_fabric::EdmToEdmSender<DOWNSTREAM_SENDER_NUM_BUFFERS_VC1>&, uint8_t, std::array<unsigned char, 16>&)':
/localdev/nnyamagoudar/tt-metal/tt_metal/fabric/impl/kernels/edm_fabric/fabric_erisc_router.cpp:834:25: error: 'my_noc_x' was not declared in this scope
